starttime,benchmarkID,format,dataset,triplestore,noclients,queryID,qps,succeeded,failed,totaltime,resultsize,penalizedtime
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,126,628.0991735537191,152,0,242,6,242
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,74,687.7828054298642,152,0,221,1,221
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,152,567.1641791044776,152,0,268,2,268
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,205,878.6127167630059,152,0,173,1,173
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,10,801.0471204188482,153,0,191,2,191
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,67,20.23159856249168,152,0,7513,6984,7513
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,185,573.5849056603773,152,0,265,1,265
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,17,56.75877520537715,152,0,2678,1959,2678
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,201,3.6663611365719526,152,0,41458,399,41458
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,153,873.5632183908046,152,0,174,1,174
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,73,15.18178186176588,152,0,10012,3429,10012
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,224,804.2328042328043,152,0,189,1,189
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,245,721.6981132075472,153,0,212,1,212
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,229,6.055535636030437,152,0,25101,19294,25101
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,223,165.39717083786724,152,0,919,412,919
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,158,10.7883232266253,153,0,14182,4575,14182
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,52,416.43835616438355,152,0,365,3,365
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,194,531.4685314685315,152,0,286,46,286
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,169,10.210250554174783,152,0,14887,12344,14887
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,196,463.4146341463414,152,0,328,61,328
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,95,3.551152956568465,152,0,42803,132,42803
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,0,87.205966724039,152,0,1743,227,1743
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,227,706.9767441860465,152,0,215,1,215
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,3,646.8085106382979,152,0,235,1,235
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,91,313.4020618556701,152,0,485,64,485
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,219,748.7684729064039,152,0,203,1,203
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,217,600.7905138339921,152,0,253,30,253
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,163,775.5102040816327,152,0,196,2,196
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,106,745.0980392156863,152,0,204,2,204
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,243,3.027285401314479,152,0,50210,145,50210
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,215,713.6150234741784,152,0,213,1,213
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,76,429.7752808988764,153,0,356,2,356
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,34,800.0,152,0,190,2,190
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,59,4.812715701484977,152,0,31583,870,31583
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,24,27.742288738820953,152,0,5479,63,5479
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,220,14.217566177158357,152,0,10691,424,10691
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,78,830.6010928961749,152,0,183,1,183
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,65,775.5102040816327,152,0,196,2,196
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,60,12.099020934490168,152,0,12563,9394,12563
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,203,550.7246376811594,152,0,276,6,276
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,57,5.954479570650683,152,0,25527,19294,25527
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,142,684.6846846846847,152,0,222,16,222
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,198,573.5849056603773,152,0,265,1,265
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,209,2.856874353914106,152,0,53205,45833,53205
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,20,55.212495459498726,152,0,2753,1972,2753
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,178,748.7684729064039,152,0,203,10,203
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,224,899.4082840236686,152,0,169,1,169
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,174,188.8198757763975,152,0,805,4,805
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,185,734.2995169082126,152,0,207,1,207
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,171,641.3502109704642,152,0,237,2,237
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,163,821.6216216216217,152,0,185,2,185
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,92,513.5135135135135,152,0,296,25,296
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,88,3.1926736541410237,152,0,47609,23253,47609
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,96,22.382565159770284,152,0,6791,456,6791
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,96,22.312964853434448,153,0,6857,456,6857
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,240,830.6010928961749,152,0,183,1,183
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,65,765.0,153,0,200,2,200
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,157,821.6216216216217,152,0,185,1,185
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,197,775.5102040816327,152,0,196,1,196
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,228,681.6143497757847,152,0,223,1,223
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,144,18.28901455901817,152,0,8311,244,8311
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,188,745.0980392156863,152,0,204,1,204
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,151,503.2894736842105,153,0,304,62,304
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,62,827.0270270270271,153,0,185,1,185
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,242,583.9694656488549,153,0,262,40,262
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,40,720.3791469194313,152,0,211,2,211
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,22,713.6150234741784,152,0,213,2,213
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,188,730.7692307692308,152,0,208,1,208
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,156,58.52907200616095,152,0,2597,2395,2597
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,36,2.27872391460782,152,0,66704,33160,66704
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,253,2.628757220435128,152,0,57822,78992,57822
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,100,630.7053941908714,152,0,241,2,241
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,213,640.1673640167364,153,0,239,1,239
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,227,839.7790055248619,152,0,181,1,181
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,133,741.4634146341464,152,0,205,15,205
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,109,821.6216216216217,152,0,185,1,185
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,254,4.418219341336512,152,0,34403,25013,34403
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,84,612.9032258064516,152,0,248,2,248
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,49,633.3333333333334,152,0,240,32,240
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,80,672.566371681416,152,0,226,4,226
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,158,11.103047895500726,153,0,13780,4575,13780
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,130,694.0639269406392,152,0,219,2,219
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,247,5.813731114935934,152,0,26145,29317,26145
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,42,756.2189054726367,152,0,201,2,201
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,35,496.75324675324674,153,0,308,16,308
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,107,723.8095238095239,152,0,210,2,210
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,218,853.9325842696629,152,0,178,1,178
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,77,10.323982883923113,152,0,14723,7437,14723
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,91,307.6923076923077,152,0,494,64,494
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,103,50.247933884297524,152,0,3025,1972,3025
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,144,18.451080359310513,152,0,8238,244,8238
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,180,4.0767064503151405,152,0,37285,20169,37285
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,5,4.512394240759982,152,0,33685,31115,33685
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,154,593.0232558139535,153,0,258,25,258
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,234,565.0557620817843,152,0,269,30,269
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,120,821.6216216216217,152,0,185,1,185
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,20,55.9852670349908,152,0,2715,1967,2715
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,104,48.29996822370512,152,0,3147,1972,3147
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,97,720.3791469194313,152,0,211,1,211
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,181,672.566371681416,152,0,226,1,226
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,116,760.0,152,0,200,2,200
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,111,2.756919505205499,152,0,55134,212,55134
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,67,19.375398342893565,152,0,7845,7018,7845
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,117,630.7053941908714,152,0,241,1,241
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,114,133.33333333333334,152,0,1140,9777,1140
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,164,716.9811320754717,152,0,212,2,212
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,255,795.8115183246073,152,0,191,1,191
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,112,580.1526717557251,152,0,262,4,262
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,6,3.473809306152299,152,0,43756,20765,43756
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,250,697.2477064220184,152,0,218,4,218
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,132,756.2189054726367,152,0,201,1,201
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,204,835.1648351648352,152,0,182,3,182
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,61,608.0,152,0,250,10,250
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,214,97.0625798212005,152,0,1566,618,1566
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,169,10.25433448019969,152,0,14823,12344,14823
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,164,687.7828054298642,152,0,221,2,221
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,23,173.12072892938497,152,0,878,4,878
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,229,5.9171597633136095,152,0,25688,19294,25688
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,33,3.8766609706955033,152,0,39209,54,39209
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,128,689.1891891891892,153,0,222,1,222
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,233,39.30695629687096,152,0,3867,304,3867
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,256,680.0,153,0,225,10,225
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,226,737.8640776699029,152,0,206,1,206
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,40,734.2995169082126,152,0,207,2,207
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,135,844.4444444444445,152,0,180,1,180
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,196,481.1320754716981,153,0,318,61,318
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,48,760.0,152,0,200,2,200
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,182,15.373723070698897,152,0,9887,3430,9887
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,2,687.7828054298642,152,0,221,1,221
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,221,4.498904871840407,152,0,33786,29319,33786
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,83,727.2727272727273,152,0,209,10,209
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,165,818.1818181818181,153,0,187,1,187
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,240,787.5647668393782,152,0,193,1,193
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,122,3.155884062785483,152,0,48164,54788,48164
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,182,15.189367442790047,152,0,10007,3430,10007
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,224,775.5102040816327,152,0,196,1,196
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,253,2.6232676941131805,152,0,57943,78971,57943
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,9,132.05907906168548,152,0,1151,83,1151
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,206,19.076305220883533,152,0,7968,3889,7968
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,181,745.0980392156863,152,0,204,1,204
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,248,659.4827586206897,153,0,232,1,232
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,234,615.3846153846154,152,0,247,30,247
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,167,216.71388101983004,153,0,706,45,706
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,22,804.2328042328043,152,0,189,2,189
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,13,3.8770564978956767,152,0,39205,498,39205
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,134,441.8604651162791,152,0,344,52,344
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,199,752.4752475247524,152,0,202,1,202
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,209,2.8295388968521378,152,0,53719,54364,53719
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,137,665.2173913043478,153,0,230,4,230
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,89,2.85130090603838,152,0,53309,1132,53309
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,155,839.7790055248619,152,0,181,10,181
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,191,354.31235431235433,152,0,429,84,429
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,230,16.247995724211652,152,0,9355,257,9355
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,225,193.18181818181816,153,0,792,4,792
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,91,298.03921568627453,152,0,510,64,510
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,179,710.2803738317757,152,0,214,1,214
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,8,767.6767676767677,152,0,198,7,198
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,121,0.2133968282492475,152,0,712288,2276,712288
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,147,5.080213903743315,152,0,29920,942,29920
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,230,15.710594315245476,152,0,9675,257,9675
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,183,4.8937540244687705,152,0,31060,23288,31060
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,198,659.4827586206897,153,0,232,1,232
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,202,826.0869565217391,152,0,184,4,184
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,114,135.4723707664884,152,0,1122,9777,1122
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,159,40.96385542168675,153,0,3735,2110,3735
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,165,808.5106382978723,152,0,188,1,188
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,71,366.0287081339713,153,0,418,240,418
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,68,831.5217391304348,153,0,184,1,184
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,44,421.0526315789474,152,0,361,2,361
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,15,218.88412017167383,153,0,699,40,699
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,153,812.8342245989305,152,0,187,1,187
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,252,562.9629629629629,152,0,270,15,270
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,74,697.2477064220184,152,0,218,1,218
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,39,2.8317001378590856,152,0,53678,110,53678
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,226,767.6767676767677,152,0,198,1,198
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,6,3.5334046213213073,152,0,43018,20765,43018
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,203,625.5144032921811,152,0,243,6,243
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,120,858.7570621468927,152,0,177,1,177
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,70,818.1818181818181,153,0,187,1,187
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,76,456.7164179104477,153,0,335,2,335
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,16,47.455510458944744,152,0,3203,1972,3203
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,86,80.93716719914804,152,0,1878,1066,1878
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,8,763.8190954773869,152,0,199,7,199
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,221,4.316342467698424,152,0,35215,29320,35215
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,7,720.3791469194313,152,0,211,2,211
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,155,669.6035242290749,152,0,227,10,227
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,38,756.2189054726367,152,0,201,1,201
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,217,596.0784313725491,152,0,255,30,255
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,42,748.7684729064039,152,0,203,2,203
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,245,656.6523605150214,153,0,233,1,233
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,96,22.12840296986461,152,0,6869,456,6869
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,43,32.129357412851746,153,0,4762,2648,4762
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,260,1.428705705423442,152,0,106390,910,106390
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,99,635.9832635983264,152,0,239,2,239
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,170,734.2995169082126,152,0,207,1,207
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,200,2.497330156904625,152,0,60865,1501,60865
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,39,2.715789097536136,152,0,55969,110,55969
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,4,791.6666666666666,152,0,192,1,192
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,195,787.5647668393782,152,0,193,1,193
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,20,55.072463768115945,152,0,2760,1971,2760
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,82,804.2328042328043,152,0,189,1,189
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,105,739.1304347826087,153,0,207,2,207
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,24,29.27109240482112,153,0,5227,63,5227
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,105,863.6363636363637,152,0,176,2,176
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,132,868.5714285714287,152,0,175,1,175
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,5,4.391033048301364,152,0,34616,31115,34616
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,234,596.0784313725491,152,0,255,30,255
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,161,596.0784313725491,152,0,255,51,255
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,128,723.8095238095239,152,0,210,1,210
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,232,839.7790055248619,152,0,181,1,181
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,3,760.0,152,0,200,1,200
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,12,739.1304347826087,153,0,207,1,207
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,201,3.663003663003663,152,0,41496,399,41496
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,46,723.8095238095239,152,0,210,1,210
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,259,826.0869565217391,152,0,184,1,184
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,105,779.4871794871794,152,0,195,2,195
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,210,804.2328042328043,152,0,189,4,189
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,194,573.0337078651685,153,0,267,46,267
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,166,808.5106382978723,152,0,188,1,188
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,60,12.783851976450798,152,0,11890,9394,11890
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,97,577.9467680608365,152,0,263,1,263
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,155,765.0,153,0,200,10,200
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,253,2.5139757202871222,152,0,60462,78958,60462
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,248,675.5555555555555,152,0,225,1,225
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,141,597.65625,153,0,256,10,256
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,126,672.566371681416,152,0,226,6,226
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,36,2.327825168078166,152,0,65297,33154,65297
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,147,5.063459808787768,152,0,30019,942,30019
2019-09-15 00:51:42.722000,2/1/2,HTTP,DBpedia,Tentris,4,94,723.8095238095239,152,0,210,7,210
